2021-05-28,12.2264
2021-05-31,12.2408
2021-06-01,12.2858
2021-06-02,12.3569
2021-06-03,12.3421
2021-06-04,12.3703
2021-06-07,12.3507
2021-06-08,12.3459
2021-06-09,12.4016
2021-06-10,12.4691
2021-06-11,12.4804
2021-06-14,12.5102
2021-06-15,12.5005
2021-06-16,12.5221
2021-06-17,12.4684
2021-06-18,12.4967
2021-06-21,12.5404
2021-06-22,12.5361
2021-06-25,12.5808
2021-06-28,12.5653
2021-06-29,12.4897
2021-06-30,12.4211
2021-07-01,12.5162
2021-07-02,12.5021
2021-07-05,12.5364
2021-07-06,12.4951
2021-07-07,12.4850
2021-07-08,12.4132
2021-07-09,12.4295
2021-07-12,12.4461
2021-07-13,12.4655
2021-07-14,12.4983
2021-07-15,12.4827
2021-07-16,12.4828
2021-07-19,12.3029
2021-07-20,12.3203
2021-07-21,12.4300
2021-07-22,12.4308
2021-07-23,12.4272
2021-07-26,12.4503
2021-07-27,12.4496
2021-07-28,12.4891
2021-07-29,12.5633
2021-07-30,12.5722
2021-08-02,12.6006
2021-08-03,12.5866
2021-08-04,12.6725
2021-08-05,12.6802
2021-08-06,12.7045
2021-08-09,12.7612
2021-08-10,12.7568
2021-08-11,12.8136
2021-08-12,12.8458
2021-08-13,12.8906
2021-08-16,12.9024
2021-08-17,12.9178
2021-08-18,12.9556
2021-08-19,12.8395
2021-08-23,12.9312
2021-08-24,12.9604
2021-08-25,12.9506
2021-08-26,12.9461
2021-08-27,13.0216
2021-08-30,13.0670
2021-08-31,13.0443
2021-09-01,13.1108
2021-09-02,13.1212
2021-09-03,13.1937
2021-09-06,13.2049
2021-09-07,13.1805
2021-09-08,13.0898
2021-09-09,13.0458
2021-09-10,13.0561
2021-09-13,13.1298
2021-09-14,13.1682
2021-09-15,13.1263
2021-09-16,13.1063
2021-09-17,13.0504
2021-09-20,12.7981
2021-09-21,12.8664
2021-09-22,12.9669
2021-09-23,12.9904
2021-09-24,12.9416
2021-09-27,13.0053
2021-09-28,12.9362
2021-09-29,12.9550
2021-10-01,13.0942
2021-10-04,13.1208
2021-10-05,13.1332
2021-10-06,13.0888
2021-10-07,13.1706
2021-10-08,13.1135
2021-10-11,13.2071
2021-10-12,13.2114
2021-10-13,13.2073
2021-10-14,13.2393
2021-10-15,13.2231
2021-10-18,13.2236
2021-10-19,13.2319
2021-10-20,13.2526
2021-10-21,13.3221
2021-10-22,13.3245
2021-10-25,13.3486
2021-10-26,13.4031
2021-10-27,13.3386
2021-11-01,13.3542
2021-11-02,13.3587
2021-11-03,13.4009
2021-11-04,13.5020
2021-11-05,13.5190
2021-11-08,13.5322
2021-11-09,13.5487
2021-11-10,13.4863
2021-11-11,13.4445
2021-11-12,13.4195
2021-11-15,13.4748
2021-11-16,13.4412
2021-11-17,13.4502
2021-11-18,13.3643
2021-11-19,13.2159
2021-11-22,13.1393
2021-11-23,13.1269
2021-11-24,13.1857
2021-11-25,13.2150
2021-11-29,12.9413
2021-11-30,12.8869
2021-12-01,12.9904
2021-12-02,13.0024
2021-12-03,13.0165
2021-12-06,12.9748
2021-12-07,13.0848
2021-12-08,13.0620
2021-12-09,13.1029
2021-12-10,13.0819
2021-12-13,13.0654
2021-12-14,13.0109
2021-12-15,12.9331
2021-12-16,12.0858
2021-12-17,12.0090
2021-12-20,12.1023
2021-12-21,12.1558
2021-12-22,12.1300
2021-12-23,12.2669
2021-12-27,12.2910
2021-12-28,12.3394
2021-12-29,12.3574
2021-12-30,12.3734
2022-01-03,12.4806
2022-01-04,12.5741
2022-01-05,12.3801
2022-01-06,12.4132
2022-01-07,12.4579
2022-01-10,12.4836
2022-01-11,12.6077
2022-01-12,12.7274
2022-01-13,12.7060
2022-01-14,12.7420
2022-01-17,12.7044
2022-01-18,12.5466
2022-01-19,12.6163
2022-01-20,12.5651
2022-01-21,12.4401
2022-01-24,12.1028
2022-01-25,12.1397
2022-01-26,12.2744
2022-01-27,12.3658
2022-01-28,12.2981
2022-01-31,12.4004
2022-02-01,12.4941
2022-02-02,12.5699
2022-02-03,12.4608
2022-02-04,12.4300
2022-02-07,12.4500
2022-02-08,12.5092
2022-02-09,12.5918
2022-02-10,12.5672
2022-02-11,12.5179
2022-02-14,12.3245
2022-02-15,12.5266
2022-02-16,12.5710
2022-02-17,12.4581
2022-02-18,12.3887
2022-02-21,12.1288
2022-02-22,12.0359
2022-02-23,12.0318
2022-02-25,11.5845
2022-02-28,11.2165
2022-03-01,10.9808
2022-03-02,10.7870
2022-03-03,10.7840
2022-03-04,10.4739
2022-03-07,10.2558
2022-03-08,10.3187
2022-03-09,10.7704
2022-03-10,10.6795
2022-03-11,10.7638
2022-03-14,10.8852
2022-03-15,10.8945
2022-03-16,11.0398
2022-03-17,11.1295
2022-03-18,11.1748
2022-03-21,11.2016
2022-03-22,11.2820
2022-03-23,11.2480
2022-03-24,11.1899
2022-03-25,11.2264
2022-03-28,11.1930
2022-03-29,11.4525
2022-03-30,11.4367
2022-03-31,11.4094
2022-04-01,11.5038
2022-04-04,11.5618
2022-04-05,11.5801
2022-04-06,11.4929
2022-04-07,11.5114
2022-04-08,11.5109
2022-04-11,11.4972
2022-04-12,11.5438
2022-04-13,11.5710
2022-04-14,11.5896
2022-04-19,11.6452
2022-04-20,11.6586
2022-04-21,11.6620
2022-04-22,11.6140
2022-04-25,11.4906
2022-04-26,11.3905
2022-04-27,11.4248
2022-04-28,11.5029
2022-04-29,11.4760
2022-05-02,11.4004
2022-05-03,11.4233
2022-05-04,11.3971
2022-05-05,11.3450
2022-05-06,11.2329
2022-05-09,11.0518
2022-05-10,10.9423
2022-05-11,10.9690
2022-05-12,10.8888
2022-05-13,11.1000
2022-05-16,11.1076
2022-05-17,11.1344
2022-05-18,11.1731
2022-05-19,11.0592
2022-05-20,11.1606
2022-05-23,11.2960
2022-05-24,11.2800
2022-05-25,11.2188
2022-05-27,11.1501
2022-05-30,11.2250
2022-05-31,11.2096
2022-06-01,11.2659
2022-06-02,11.2732
2022-06-03,11.2848
2022-06-06,11.3603
2022-06-07,11.3667
2022-06-08,11.2972
2022-06-09,11.3275
2022-06-10,11.1785
2022-06-13,11.0452
2022-06-14,11.0219
2022-06-15,11.0168
2022-06-16,10.8990
2022-06-17,11.0096
2022-06-20,11.0416
2022-06-21,11.1137
2022-06-22,11.0468
2022-06-27,11.0190
2022-06-28,11.1085
2022-06-29,11.0643
2022-06-30,10.9396
2022-07-01,10.8735
2022-07-04,10.9042
2022-07-05,10.7416
2022-07-06,10.7501
2022-07-07,10.8043
2022-07-08,10.8847
2022-07-11,10.8832
2022-07-12,10.8000
2022-07-13,10.7039
2022-07-14,10.6437
2022-07-15,10.7051
2022-07-18,10.7543
2022-07-19,10.7843
2022-07-20,10.8124
2022-07-21,10.8034
2022-07-22,10.8104
2022-07-25,10.8988
2022-07-26,10.8554
2022-07-27,10.8791
2022-07-28,10.9605
2022-07-29,11.0640
2022-08-01,11.0982
2022-08-02,11.0753
2022-08-03,11.1064
2022-08-04,11.1581
2022-08-05,11.2395
2022-08-08,11.2944
2022-08-09,11.2404
2022-08-10,11.2977
2022-08-11,11.4048
2022-08-12,11.4421
2022-08-15,11.3956
2022-08-16,11.3849
2022-08-17,11.3177
2022-08-18,11.3936
2022-08-19,11.3641
2022-08-22,11.3387
2022-08-23,11.4344
2022-08-24,11.3888
2022-08-25,11.3533
2022-08-26,11.3042
2022-08-29,11.2117
2022-08-30,11.1815
2022-08-31,11.1967
2022-09-01,11.0288
2022-09-02,11.0819
2022-09-05,10.9659
2022-09-06,10.8856
2022-09-07,10.9050
2022-09-08,10.8853
2022-09-09,10.9883
2022-09-12,11.0986
2022-09-13,11.0434
2022-09-14,11.0362
2022-09-15,11.0033
2022-09-16,10.9535
2022-09-19,10.9537
2022-09-20,10.9323
2022-09-21,10.8523
2022-09-22,10.8633
2022-09-23,10.6719
2022-09-26,10.6108
2022-09-27,10.6627
2022-09-28,10.5300
2022-09-29,10.3348
2022-09-30,10.3673
2022-10-03,10.4686
2022-10-04,10.6537
2022-10-05,10.6562
2022-10-06,10.6475
2022-10-07,10.6082
2022-10-10,10.5730
2022-10-11,10.4968
2022-10-12,10.4543
2022-10-13,10.4589
2022-10-14,10.5577
2022-10-17,10.5975
2022-10-18,10.7072
2022-10-19,10.6902
2022-10-20,10.7100
2022-10-21,10.6851
2022-10-24,10.7893
2022-10-25,10.7454
2022-10-26,10.8079
2022-10-27,10.8616
2022-10-28,10.9085
2022-10-31,10.9671
2022-11-01,11.0184
2022-11-02,11.0193
2022-11-03,10.9869
2022-11-04,11.1093
2022-11-07,11.2237
2022-11-08,11.2645
2022-11-09,11.2691
2022-11-10,11.4031
2022-11-11,11.4940
2022-11-14,11.5542
2022-11-15,11.5570
2022-11-16,11.5455
2022-11-17,11.5501
2022-11-18,11.6394
2022-11-21,11.6228
2022-11-22,11.6628
2022-11-23,11.6488
2022-11-24,11.6817
2022-11-25,11.7505
2022-11-28,11.7569
2022-11-29,11.8539
2022-11-30,11.8525
2022-12-01,11.8890
2022-12-02,11.9121
2022-12-05,11.8450
2022-12-06,11.8704
2022-12-07,11.7816
2022-12-08,11.7292
2022-12-09,11.7548
2022-12-12,11.7523
2022-12-13,10.9469
2022-12-14,10.9441
2022-12-15,10.8703
2022-12-16,10.8427
2022-12-19,10.8722
2022-12-20,10.8752
2022-12-21,10.8857
2022-12-22,10.8542
2022-12-23,10.8240
2022-12-27,10.7864
2022-12-28,10.7305
